timestamp,sensor,value,voltage,temperature,weather,precipitation,humidity,wind_speed
"2021-12-08 18:14:17.705745",C10,653.0,2.10645161290323,,,,,
"2021-12-08 18:19:17.893185",A10,998.0,3.21612903225806,,,,,
"2021-12-08 18:19:18.029860",B10,579.0,1.90322580645161,,,,,
"2021-12-08 18:19:18.161835",C10,602.0,2.10645161290323,,,,,
"2021-12-08 18:24:18.309010",A10,996.0,3.21290322580645,,,,,
"2021-12-08 18:24:18.443385",B10,582.0,1.85483870967742,,,,,
"2021-12-08 18:24:18.562089",C10,653.0,2.11290322580645,,,,,
"2021-12-08 18:29:18.820288",A10,996.0,3.21290322580645,,,,,
"2021-12-08 18:29:18.955973",B10,617.0,1.99032258064516,,,,,
"2021-12-08 18:29:19.094986",C10,653.0,1.94193548387097,,,,,
"2021-12-08 18:34:19.361856",A10,994.0,3.20645161290323,,,,,
"2021-12-08 18:34:19.502284",B10,583.0,2.04193548387097,,,,,
"2021-12-08 18:34:19.614084",C10,655.0,2.03870967741935,,,,,
"2021-12-08 18:39:19.859318",A10,994.0,3.20645161290323,,,,,
"2021-12-08 18:39:20.002277",B10,636.0,2.00645161290323,,,,,
"2021-12-08 18:39:20.127315",C10,603.0,1.99354838709677,,,,,
"2021-12-08 18:44:20.369104",A10,993.0,3.20645161290323,,,,,
"2021-12-08 18:44:20.517434",B10,567.0,2.05161290322581,,,,,
"2021-12-08 18:44:20.655080",C10,594.0,2.02903225806452,,,,,
"2021-12-08 18:49:20.880417",A10,994.0,3.20967741935484,,,,,
"2021-12-08 18:49:21.027052",B10,601.0,2.00645161290323,,,,,
"2021-12-08 18:49:21.197124",C10,603.0,2.03225806451613,,,,,
"2021-12-08 18:54:21.442283",A10,992.0,3.2,,,,,
"2021-12-08 18:54:21.583295",B10,567.0,2.05161290322581,,,,,
"2021-12-08 18:54:21.745296",C10,653.0,1.94516129032258,,,,,
"2021-12-08 18:59:21.895708",A10,991.0,3.19677419354839,,,,,
"2021-12-08 18:59:22.026800",B10,633.0,1.86774193548387,,,,,
"2021-12-08 18:59:22.154793",C10,653.0,2.11290322580645,,,,,
"2021-12-08 19:04:22.298317",A10,991.0,3.19354838709677,,,,,
"2021-12-08 19:04:22.443934",B10,598.0,1.82903225806452,,,,,
"2021-12-08 19:04:22.573071",C10,607.0,1.94193548387097,,,,,
"2021-12-08 19:09:22.813022",A10,990.0,3.19032258064516,,,,,
"2021-12-08 19:09:22.941280",B10,636.0,2.05161290322581,,,,,
"2021-12-08 19:09:23.078308",C10,644.0,2.01290322580645,,,,,
"2021-12-08 19:14:23.305116",A10,990.0,3.19032258064516,,,,,
"2021-12-08 19:14:23.447627",B10,633.0,2.04193548387097,,,,,
"2021-12-08 19:14:23.557131",C10,633.0,1.94516129032258,,,,,
"2021-12-08 19:19:23.796159",A10,990.0,3.19354838709677,,,,,
"2021-12-08 19:19:23.944586",B10,633.0,2.00967741935484,,,,,
"2021-12-08 19:19:24.086361",C10,602.0,2.10645161290323,,,,,
"2021-12-08 19:24:24.223703",A10,991.0,3.19677419354839,,,,,
"2021-12-08 19:24:24.367054",B10,567.0,1.86774193548387,,,,,
"2021-12-08 19:24:24.494380",C10,594.0,2.10645161290323,,,,,
"2021-12-08 19:29:24.744615",A10,989.0,3.19032258064516,,,,,
"2021-12-08 19:29:24.900226",B10,612.0,2.05161290322581,,,,,
"2021-12-08 19:29:25.036620",C10,653.0,1.94193548387097,,,,,
"2021-12-08 19:34:25.274572",A10,989.0,3.19354838709677,,,,,
"2021-12-08 19:34:25.397187",B10,575.0,1.87741935483871,,,,,
"2021-12-08 19:34:25.546157",C10,644.0,2.04193548387097,,,,,
"2021-12-08 19:39:25.809049",A10,986.0,3.18064516129032,,,,,
"2021-12-08 19:39:25.952397",B10,598.0,2.00645161290323,,,,,
"2021-12-08 19:39:26.069638",C10,639.0,2.10645161290323,,,,,
"2021-12-08 19:44:26.294358",A10,986.0,3.17741935483871,,,,,
"2021-12-08 19:44:26.442877",B10,622.0,2.0,,,,,
"2021-12-08 19:44:26.558717",C10,602.0,2.10645161290323,,,,,
"2021-12-08 19:49:26.772608",A10,985.0,3.1741935483871,,,,,
"2021-12-08 19:49:26.903866",B10,636.0,2.00967741935484,,,,,
"2021-12-08 19:49:27.035929",C10,602.0,1.94193548387097,,,,,
"2021-12-08 19:54:27.318414",A10,986.0,3.17741935483871,,,,,
"2021-12-08 19:54:27.473128",B10,582.0,1.82903225806452,,,,,
"2021-12-08 19:54:27.580914",C10,633.0,2.06129032258064,,,,,
"2021-12-08 19:59:27.854945",A10,987.0,3.18387096774194,,,,,
"2021-12-08 19:59:27.970539",B10,622.0,1.86774193548387,,,,,
"2021-12-08 19:59:28.102374",C10,606.0,2.07741935483871,,,,,
"2021-12-08 20:04:28.333711",A10,985.0,3.1741935483871,,,,,
"2021-12-08 20:04:28.459106",B10,612.0,2.0,,,,,
"2021-12-08 20:04:28.576329",C10,614.0,1.94193548387097,,,,,
"2021-12-08 20:09:28.836036",A10,985.0,3.17741935483871,,,,,
"2021-12-08 20:09:28.976118",B10,621.0,2.04193548387097,,,,,
"2021-12-08 20:09:29.127429",C10,633.0,1.99032258064516,,,,,
"2021-12-08 20:14:29.306757",A10,987.0,3.18387096774194,,,,,
"2021-12-08 20:14:29.430818",B10,633.0,2.00645161290323,,,,,
"2021-12-08 20:14:29.560027",C10,630.0,2.10645161290323,,,,,
"2021-12-08 20:19:29.715699",A10,987.0,3.18387096774194,,,,,
"2021-12-08 20:19:29.843996",B10,575.0,1.9741935483871,,,,,
"2021-12-08 20:19:29.965463",C10,630.0,2.13225806451613,,,,,
"2021-12-08 20:24:30.117191",A10,988.0,3.18709677419355,,,,,
"2021-12-08 20:24:30.238769",B10,579.0,2.04193548387097,,,,,
"2021-12-08 20:24:30.366109",C10,619.0,2.07741935483871,,,,,
"2021-12-08 20:29:30.525992",A10,987.0,3.18064516129032,,,,,
"2021-12-08 20:29:30.650663",B10,620.0,1.91290322580645,,,,,
"2021-12-08 20:29:30.784390",C10,602.0,1.94516129032258,,,,,
"2021-12-08 20:34:30.970364",A10,985.0,3.17741935483871,,,,,
"2021-12-08 20:34:31.086225",B10,566.0,1.87741935483871,,,,,
"2021-12-08 20:34:31.213297",C10,602.0,1.94193548387097,,,,,
"2021-12-08 20:39:31.366924",A10,985.0,3.17741935483871,,,,,
"2021-12-08 20:39:31.487271",B10,617.0,1.9741935483871,,,,,
"2021-12-08 20:39:31.610263",C10,619.0,1.95806451612903,,,,,
"2021-12-08 20:44:31.851388",A10,984.0,3.17741935483871,,,,,
"2021-12-08 20:44:31.984279",B10,567.0,2.04193548387097,,,,,
"2021-12-08 20:44:32.105544",C10,603.0,2.03225806451613,,,,,
"2021-12-08 20:49:32.348973",A10,983.0,3.17096774193548,,,,,
"2021-12-08 20:49:32.494756",B10,604.0,2.05161290322581,,,,,
"2021-12-08 20:49:32.634601",C10,602.0,2.06451612903226,,,,,
"2021-12-08 20:54:32.898434",A10,983.0,3.17096774193548,,,,,
"2021-12-08 20:54:33.032005",B10,567.0,2.00967741935484,,,,,
"2021-12-08 20:54:33.163719",C10,633.0,1.94516129032258,,,,,
"2021-12-08 20:59:33.417627",A10,981.0,3.16451612903226,,,,,
"2021-12-08 20:59:33.561483",B10,620.0,1.99032258064516,,,,,
"2021-12-08 20:59:33.689966",C10,633.0,2.08709677419355,,,,,
"2021-12-08 21:04:33.933920",A10,983.0,3.17096774193548,,,,,
"2021-12-08 21:04:34.080674",B10,566.0,1.8258064516129,,,,,
"2021-12-08 21:04:34.211011",C10,644.0,2.06129032258064,,,,,
"2021-12-08 21:09:34.446288",A10,983.0,3.16774193548387,,,,,
"2021-12-08 21:09:34.604614",B10,566.0,1.99032258064516,,,,,
"2021-12-08 21:09:34.713813",C10,661.0,2.01290322580645,,,,,
"2021-12-08 21:14:34.956660",A10,982.0,3.16774193548387,,,,,
"2021-12-08 21:14:35.083308",B10,620.0,2.00967741935484,,,,,
"2021-12-08 21:14:35.201571",C10,653.0,2.04193548387097,,,,,
"2021-12-08 21:19:35.439829",A10,983.0,3.17096774193548,,,,,
"2021-12-08 21:19:35.565607",B10,620.0,1.85161290322581,,,,,
"2021-12-08 21:19:35.690325",C10,653.0,2.00967741935484,,,,,
"2021-12-08 21:24:35.845435",A10,982.0,3.16774193548387,,,,,
"2021-12-08 21:24:36.007535",B10,575.0,1.8258064516129,,,,,
"2021-12-08 21:24:36.141681",C10,602.0,2.11290322580645,,,,,
"2021-12-08 21:29:36.384571",A10,982.0,3.17096774193548,,,,,
"2021-12-08 21:29:36.535664",B10,621.0,1.98709677419355,,,,,
"2021-12-08 21:29:36.652141",C10,602.0,1.99032258064516,,,,,
