timestamp,sensor,value,voltage
"2021-10-22 12:59:27.363934",A8,553.0,1.78387096774194
"2021-10-22 12:59:27.363934",A9,537.0,1.73225806451613
"2021-10-22 12:59:32.394700",A7,559.0,1.80322580645161
"2021-10-22 12:59:32.394700",A8,553.0,1.78387096774194
"2021-10-22 12:59:32.394700",A9,538.0,1.73548387096774
"2021-10-22 12:59:37.441346",A7,559.0,1.80322580645161
"2021-10-22 12:59:37.441346",A8,554.0,1.78709677419355
"2021-10-22 12:59:37.441346",A9,539.0,1.73870967741935
"2021-10-22 13:01:26.035878",A10,529.0,1.70645161290323
"2021-10-22 13:01:31.060070",A10,530.0,1.70967741935484
"2021-10-22 13:01:36.075975",A10,530.0,1.70967741935484
"2021-10-22 13:01:41.093613",A10,530.0,1.70967741935484
"2021-10-22 13:01:46.107159",A10,531.0,1.71290322580645
"2021-10-22 13:01:51.120811",A10,531.0,1.71290322580645
"2021-10-22 13:01:56.134462",A10,530.0,1.70967741935484
"2021-10-22 13:02:01.152845",A10,531.0,1.71290322580645
"2021-10-22 13:02:06.169908",A10,531.0,1.71612903225806
"2021-10-22 13:02:11.183839",A10,532.0,1.71612903225806
"2021-10-22 13:02:16.197256",A10,531.0,1.71290322580645
"2021-10-22 13:02:21.210622",A10,532.0,1.71612903225806
"2021-10-22 13:11:31.043283",A1,561.0,1.80967741935484
"2021-10-22 13:11:31.043283",A2,495.0,1.59354838709677
"2021-10-22 13:11:31.043283",A3,518.0,1.67096774193548
"2021-10-22 13:11:36.086130",A1,561.0,1.80967741935484
"2021-10-22 13:11:36.086130",A2,497.0,1.60322580645161
"2021-10-22 13:11:36.086130",A3,518.0,1.67096774193548
"2021-10-22 13:11:41.116231",A1,561.0,1.80967741935484
"2021-10-22 13:11:41.116231",A2,497.0,1.60322580645161
"2021-10-22 13:11:41.116231",A3,519.0,1.6741935483871
"2021-10-22 13:11:46.146241",A1,562.0,1.81290322580645
"2021-10-22 13:11:46.146241",A2,499.0,1.60645161290323
"2021-10-22 13:11:46.146241",A3,520.0,1.6741935483871
"2021-10-22 13:11:51.176204",A1,562.0,1.81290322580645
"2021-10-22 13:11:51.176204",A2,499.0,1.60967741935484
"2021-10-22 13:11:51.176204",A3,520.0,1.67741935483871
"2021-10-22 13:11:56.206191",A1,562.0,1.81290322580645
"2021-10-22 13:11:56.206191",A2,500.0,1.61290322580645
"2021-10-22 13:11:56.206191",A3,520.0,1.67741935483871
"2021-10-22 13:12:01.236422",A1,562.0,1.81290322580645
"2021-10-22 13:12:01.236422",A2,500.0,1.61290322580645
"2021-10-22 13:12:01.236422",A3,521.0,1.67741935483871
"2021-10-22 13:12:06.266142",A1,562.0,1.81290322580645
"2021-10-22 13:12:06.266142",A2,502.0,1.61612903225806
"2021-10-22 13:12:06.266142",A3,521.0,1.68064516129032
"2021-10-22 13:12:11.304718",A1,562.0,1.81290322580645
"2021-10-22 13:12:11.304718",A2,501.0,1.61612903225806
"2021-10-22 13:12:11.304718",A3,521.0,1.68064516129032
"2021-10-22 13:12:16.334228",A1,562.0,1.81290322580645
"2021-10-22 13:12:16.334228",A2,500.0,1.61290322580645
"2021-10-22 13:12:16.334228",A3,521.0,1.68064516129032
"2021-10-22 13:12:21.365199",A1,562.0,1.81612903225806
"2021-10-22 13:12:21.365199",A2,497.0,1.60322580645161
"2021-10-22 13:12:21.365199",A3,521.0,1.68064516129032
"2021-10-22 13:12:26.398982",A1,562.0,1.81290322580645
"2021-10-22 13:12:26.398982",A2,501.0,1.61612903225806
"2021-10-22 13:12:26.398982",A3,521.0,1.68064516129032
"2021-10-22 13:14:28.039010",A4,492.0,1.58709677419355
"2021-10-22 13:14:28.039010",A5,462.0,1.49032258064516
"2021-10-22 13:14:28.039010",A6,520.0,1.67741935483871
"2021-10-22 13:14:33.091714",A4,492.0,1.58387096774194
"2021-10-22 13:14:33.091714",A5,462.0,1.49032258064516
"2021-10-22 13:14:33.091714",A6,520.0,1.67741935483871
